county_id,county_name,state,total_households,percent_household_overcrowding,percent_household_severe_overcrowding
29163,Pike,Missouri,6740,0.01172106824925816,0.0035608308605341245
29165,Platte,Missouri,38145,0.013107877834578582,0.004456678463756717
29167,Polk,Missouri,11715,0.024754588134869825,0.006828851899274435
29169,Pulaski,Missouri,15375,0.017235772357723576,0.001951219512195122
29171,Putnam,Missouri,1960,0.012755102040816327,0.007653061224489796
29173,Ralls,Missouri,3995,0.017521902377972465,0.0025031289111389237
29175,Randolph,Missouri,8350,0.013652694610778443,0.006586826347305389
29177,Ray,Missouri,8685,0.017846862406447898,0.0057570523891767415
29179,Reynolds,Missouri,2625,0.012571428571428572,0.005333333333333333
29181,Ripley,Missouri,5400,0.01925925925925926,0.0025925925925925925
29183,St. Charles,Missouri,142555,0.007716320016835607,0.0011223738206306338
29185,St. Clair,Missouri,4135,0.015719467956469165,0.007255139056831923
29186,Ste. Genevieve,Missouri,7185,0.016701461377870562,0.003479471120389701
29187,St. Francois,Missouri,24660,0.023722627737226276,0.010543390105433901
29189,St. Louis,Missouri,402305,0.010278271460707672,0.0022495370427909173
29195,Saline,Missouri,8755,0.02615648201027984,0.004454597372929754
29197,Schuyler,Missouri,1670,0.010778443113772455,0.0023952095808383233
29199,Scotland,Missouri,1870,0.040106951871657755,0.0053475935828877
29201,Scott,Missouri,15240,0.03740157480314961,0.0022965879265091863
29203,Shannon,Missouri,3160,0.0379746835443038,0.0
29205,Shelby,Missouri,2445,0.0196319018404908,0.007770961145194274
29207,Stoddard,Missouri,11775,0.013163481953290871,0.003397027600849257
29209,Stone,Missouri,12880,0.016304347826086956,0.007375776397515528
29211,Sullivan,Missouri,2280,0.030263157894736843,0.0061403508771929825
29213,Taney,Missouri,22140,0.023712737127371274,0.0038392050587172538
29215,Texas,Missouri,9300,0.02193548387096774,0.007956989247311828
29217,Vernon,Missouri,8170,0.018115055079559364,0.0009791921664626683
29219,Warren,Missouri,12030,0.04114713216957606,0.015378221113881962
29221,Washington,Missouri,9050,0.023756906077348067,0.004419889502762431
29223,Wayne,Missouri,5485,0.021695533272561532,0.00528714676390155
29225,Webster,Missouri,13310,0.04132231404958678,0.012396694214876033
29227,Worth,Missouri,885,0.011299435028248588,0.0
29229,Wright,Missouri,7485,0.03674014696058784,0.01736806947227789
29510,St. Louis city,Missouri,139740,0.017961929297266352,0.005975382853871476
30001,Beaverhead,Montana,3980,0.014824120603015075,0.0010050251256281408
30003,Big Horn,Montana,3710,0.1522911051212938,0.05121293800539083
30005,Blaine,Montana,2315,0.06263498920086392,0.012958963282937365
30007,Broadwater,Montana,2405,0.010395010395010396,0.0
30009,Carbon,Montana,4565,0.012048192771084338,0.00547645125958379
30011,Carter,Montana,565,0.007079646017699115,0.0
30013,Cascade,Montana,34385,0.0184673549512869,0.007270612185546023
30015,Chouteau,Montana,2290,0.029694323144104803,0.0034934497816593887
30017,Custer,Montana,4875,0.014153846153846154,0.004923076923076923
30019,Daniels,Montana,880,0.004545454545454545,0.0
30021,Dawson,Montana,4045,0.051668726823238566,0.017058096415327566
30023,Deer Lodge,Montana,3985,0.013801756587202008,0.002509410288582183
30025,Fallon,Montana,1240,0.0032258064516129032,0.0032258064516129032
30027,Fergus,Montana,4950,0.022222222222222223,0.00909090909090909
30029,Flathead,Montana,38005,0.0224970398631759,0.006051835284830943
30031,Gallatin,Montana,40725,0.015469613259668509,0.004542664211172499
30033,Garfield,Montana,450,0.017777777777777778,0.008888888888888889
30035,Glacier,Montana,4185,0.04659498207885305,0.02031063321385902
30037,Golden Valley,Montana,325,0.012307692307692308,0.0
30039,Granite,Montana,1310,0.0,0.0
30041,Hill,Montana,6205,0.023368251410153102,0.004834810636583401
30043,Jefferson,Montana,4510,0.014412416851441241,0.011086474501108648
30045,Judith Basin,Montana,925,0.004324324324324324,0.0
30047,Lake,Montana,11795,0.03306485799067401,0.005934718100890208
30049,Lewis and Clark,Montana,27535,0.013074269112039223,0.004539676775013619
30051,Liberty,Montana,860,0.01627906976744186,0.011627906976744186
30053,Lincoln,Montana,8245,0.008489993935718617,0.004851425106124924
30055,McCone,Montana,720,0.03333333333333333,0.013888888888888888
30057,Madison,Montana,3490,0.015472779369627506,0.0040114613180515755
30059,Meagher,Montana,775,0.0,0.0
30061,Mineral,Montana,1695,0.02359882005899705,0.0
30063,Missoula,Montana,47965,0.017825497758782446,0.006150317940164704
30065,Musselshell,Montana,2075,0.04,0.028433734939759037
30067,Park,Montana,7550,0.011125827814569536,0.00728476821192053
30069,Petroleum,Montana,205,0.0,0.0
30071,Phillips,Montana,1790,0.0223463687150838,0.0
30073,Pondera,Montana,2220,0.026126126126126126,0.0036036036036036037
30075,Powder River,Montana,765,0.0,0.0
30077,Powell,Montana,2400,0.030833333333333334,0.014583333333333334
30079,Prairie,Montana,545,0.0,0.0
30081,Ravalli,Montana,16935,0.015943312666076175,0.0094478889873044
30083,Richland,Montana,4520,0.033185840707964605,0.0022123893805309734
30085,Roosevelt,Montana,3200,0.0515625,0.0125
30087,Rosebud,Montana,3205,0.0390015600624025,0.0124804992199688
30089,Sanders,Montana,4995,0.014814814814814815,0.006806806806806807
30091,Sheridan,Montana,1660,0.015060240963855422,0.006024096385542169
30093,Silver Bow,Montana,15260,0.017693315858453473,0.011795543905635648
30095,Stillwater,Montana,3800,0.02631578947368421,0.009210526315789473
30097,Sweet Grass,Montana,1530,0.00784313725490196,0.00261437908496732
30099,Teton,Montana,2410,0.03029045643153527,0.0033195020746887966
30101,Toole,Montana,1870,0.0042780748663101605,0.0021390374331550803
30103,Treasure,Montana,365,0.010958904109589041,0.0
30105,Valley,Montana,3435,0.0069868995633187774,0.0011644832605531296
30107,Wheatland,Montana,820,0.041463414634146344,0.01707317073170732
30109,Wibaux,Montana,500,0.008,0.0
30111,Yellowstone,Montana,64020,0.025382692908466103,0.002733520774757888
31001,Adams,Nebraska,12660,0.011453396524486572,0.0019747235387045812
31003,Antelope,Nebraska,2750,0.012727272727272728,0.0
31005,Arthur,Nebraska,175,0.0,0.0
31007,Banner,Nebraska,300,0.0,0.0
31009,Blaine,Nebraska,230,0.017391304347826087,0.0
31011,Boone,Nebraska,2280,0.016666666666666666,0.0035087719298245615
31013,Box Butte,Nebraska,4610,0.008459869848156183,0.0008676789587852494
31015,Boyd,Nebraska,905,0.004419889502762431,0.004419889502762431
31017,Brown,Nebraska,1475,0.020338983050847456,0.013559322033898305
31019,Buffalo,Nebraska,18920,0.0153276955602537,0.0015856236786469344
31021,Burt,Nebraska,2885,0.01733102253032929,0.0034662045060658577
31023,Butler,Nebraska,3400,0.024705882352941175,0.001176470588235294
31025,Cass,Nebraska,9895,0.012026275896917635,0.000404244567963618
31027,Cedar,Nebraska,3510,0.009686609686609686,0.0011396011396011395
31029,Chase,Nebraska,1670,0.004790419161676647,0.0
31031,Cherry,Nebraska,2655,0.00903954802259887,0.0
31033,Cheyenne,Nebraska,4400,0.013181818181818182,0.0018181818181818182
31035,Clay,Nebraska,2615,0.01491395793499044,0.0015296367112810707
31037,Colfax,Nebraska,3680,0.07038043478260869,0.005163043478260869
31039,Cuming,Nebraska,3790,0.008707124010554089,0.0036939313984168864
31041,Custer,Nebraska,4790,0.016701461377870562,0.0020876826722338203
31043,Dakota,Nebraska,7425,0.0707070707070707,0.009427609427609427
31045,Dawes,Nebraska,3555,0.030661040787623065,0.02109704641350211
31047,Dawson,Nebraska,8895,0.04609331084879146,0.008993816750983699
31049,Deuel,Nebraska,830,0.0,0.0
31051,Dixon,Nebraska,2310,0.021645021645021644,0.006493506493506494
31053,Dodge,Nebraska,15090,0.01954937044400265,0.0026507620941020544
31055,Douglas,Nebraska,213685,0.022345976554273814,0.0056859395839670545
31057,Dundy,Nebraska,875,0.0,0.0
31059,Fillmore,Nebraska,2440,0.005737704918032787,0.0
31061,Franklin,Nebraska,1365,0.005860805860805861,0.0029304029304029304
31063,Frontier,Nebraska,1115,0.003587443946188341,0.0
31065,Furnas,Nebraska,2175,0.013333333333333334,0.0
31067,Gage,Nebraska,9255,0.006807131280388979,0.004213938411669368
31069,Garden,Nebraska,895,0.008938547486033519,0.004469273743016759
31071,Garfield,Nebraska,890,0.0044943820224719105,0.0
31073,Gosper,Nebraska,885,0.0,0.0
31075,Grant,Nebraska,275,0.0,0.0
31077,Greeley,Nebraska,1015,0.007881773399014778,0.003940886699507389
31079,Hall,Nebraska,22820,0.04447852760736196,0.016652059596844872
31081,Hamilton,Nebraska,3720,0.004838709677419355,0.001075268817204301
31083,Harlan,Nebraska,1590,0.0025157232704402514,0.0
31085,Hayes,Nebraska,425,0.0,0.0
31087,Hitchcock,Nebraska,1270,0.007874015748031496,0.0
31089,Holt,Nebraska,4570,0.0087527352297593,0.0032822757111597373
31091,Hooker,Nebraska,315,0.012698412698412698,0.012698412698412698
31093,Howard,Nebraska,2655,0.006779661016949152,0.003766478342749529
31095,Jefferson,Nebraska,3310,0.002416918429003021,0.0
31097,Johnson,Nebraska,1865,0.015549597855227882,0.0021447721179624667
31099,Kearney,Nebraska,2745,0.016029143897996357,0.0
31101,Keith,Nebraska,3985,0.008281053952321205,0.0010037641154328732
31103,Keya Paha,Nebraska,330,0.012121212121212121,0.012121212121212121
31105,Kimball,Nebraska,1545,0.006472491909385114,0.0
31107,Knox,Nebraska,3660,0.0273224043715847,0.006830601092896175
31109,Lancaster,Nebraska,120960,0.022445436507936508,0.007729828042328042
31111,Lincoln,Nebraska,15025,0.022895174708818637,0.0062562396006655575
31113,Logan,Nebraska,370,0.021621621621621623,0.0
31115,Loup,Nebraska,245,0.0,0.0
31117,McPherson,Nebraska,195,0.020512820512820513,0.0
31119,Madison,Nebraska,14240,0.028089887640449437,0.006671348314606741
31121,Merrick,Nebraska,3250,0.007692307692307693,0.003076923076923077
31123,Morrill,Nebraska,2020,0.01485148514851485,0.0
31125,Nance,Nebraska,1555,0.0,0.0
31127,Nemaha,Nebraska,2815,0.00852575488454707,0.0
31129,Nuckolls,Nebraska,1985,0.014609571788413099,0.005037783375314861
31131,Otoe,Nebraska,6440,0.009161490683229814,0.0038819875776397515
31133,Pawnee,Nebraska,1240,0.02338709677419355,0.01129032258064516
31135,Perkins,Nebraska,1250,0.0032,0.0
31137,Phelps,Nebraska,3870,0.0010335917312661498,0.0
31139,Pierce,Nebraska,2985,0.004690117252931323,0.001340033500837521
31141,Platte,Nebraska,12935,0.02512562814070352,0.005411673753382296
31143,Polk,Nebraska,2035,0.01818181818181818,0.003931203931203931
31145,Red Willow,Nebraska,4600,0.00608695652173913,0.0008695652173913044
31147,Richardson,Nebraska,3800,0.00631578947368421,0.0
31149,Rock,Nebraska,655,0.0061068702290076335,0.0
31151,Saline,Nebraska,5075,0.03842364532019704,0.003940886699507389
31153,Sarpy,Nebraska,63855,0.022864301934069377,0.006420797118471537
31155,Saunders,Nebraska,8150,0.0098159509202454,0.0018404907975460123
31157,Scotts Bluff,Nebraska,14425,0.016221837088388216,0.0016637781629116118
31159,Seward,Nebraska,6495,0.006004618937644342,0.0006158583525789069
31161,Sheridan,Nebraska,2305,0.029934924078091105,0.00824295010845987
31163,Sherman,Nebraska,1380,0.008695652173913044,0.002898550724637681
31165,Sioux,Nebraska,580,0.0,0.0
31167,Stanton,Nebraska,2350,0.014042553191489362,0.001702127659574468
31169,Thayer,Nebraska,2340,0.005128205128205128,0.0017094017094017094
31171,Thomas,Nebraska,295,0.0,0.0
31173,Thurston,Nebraska,2145,0.11888111888111888,0.023310023310023312
31175,Valley,Nebraska,1935,0.007235142118863049,0.0
31177,Washington,Nebraska,8135,0.007990165949600492,0.0
31179,Wayne,Nebraska,3605,0.02884882108183079,0.00665742024965326
31181,Webster,Nebraska,1500,0.010666666666666666,0.005333333333333333
31183,Wheeler,Nebraska,380,0.021052631578947368,0.010526315789473684
31185,York,Nebraska,5625,0.006933333333333333,0.0
32001,Churchill,Nevada,9735,0.03338469440164355,0.01027221366204417
32003,Clark,Nevada,749855,0.042761600576111385,0.012629108294270226
32005,Douglas,Nevada,20380,0.021344455348380767,0.0031894013738959764
32007,Elko,Nevada,17880,0.034060402684563756,0.0024608501118568234
32009,Esmeralda,Nevada,495,0.028282828282828285,0.00808080808080808
32011,Eureka,Nevada,765,0.013071895424836602,0.0
32013,Humboldt,Nevada,6260,0.035942492012779555,0.007987220447284345
32015,Lander,Nevada,2180,0.034403669724770644,0.013761467889908258
32017,Lincoln,Nevada,1930,0.002072538860103627,0.002072538860103627
32019,Lyon,Nevada,20130,0.026328862394436166,0.006458022851465474
32021,Mineral,Nevada,1860,0.08333333333333333,0.005376344086021506
32023,Nye,Nevada,18080,0.03373893805309734,0.0146570796460177
32027,Pershing,Nevada,2020,0.0594059405940594,0.0
32029,Storey,Nevada,1665,0.0,0.0
32031,Washoe,Nevada,173515,0.04420367115234994,0.01337060196524796
32033,White Pine,Nevada,3340,0.025449101796407185,0.011976047904191617
32510,Carson City,Nevada,22155,0.04355675919656962,0.01963439404197698
33001,Belknap,New Hampshire,24580,0.011798209926769731,0.003661513425549227
33003,Carroll,New Hampshire,21205,0.014854987031360529,0.00377269511907569
33005,Cheshire,New Hampshire,30530,0.011955453652145431,0.003930560104814936
33007,Coos,New Hampshire,13875,0.009369369369369369,0.0014414414414414415
33009,Grafton,New Hampshire,34855,0.01621001291062975,0.007172572084349448
33011,Hillsborough,New Hampshire,158140,0.018654356898950297,0.005944100164411281
33013,Merrimack,New Hampshire,57245,0.012664861559961568,0.0035810987859201675
33015,Rockingham,New Hampshire,119955,0.011712725605435372,0.004084865157767496
33017,Strafford,New Hampshire,48545,0.015243588423112575,0.0046348748583788235
33019,Sullivan,New Hampshire,17780,0.00843644544431946,0.00140607424071991
34001,Atlantic,New Jersey,100660,0.031541823961851775,0.011772302801510034
34003,Bergen,New Jersey,337820,0.0229116097329939,0.008406843881356936
34005,Burlington,New Jersey,164400,0.014659367396593674,0.003832116788321168
34007,Camden,New Jersey,187015,0.01986471673395182,0.005881881132529476
34009,Cape May,New Jersey,39860,0.012794781736076268,0.0038886101354741595
34011,Cumberland,New Jersey,50595,0.036861349935764405,0.011068287380175906
34013,Essex,New Jersey,280325,0.04141621332382057,0.014715062873450459
34015,Gloucester,New Jersey,104810,0.011210762331838564,0.003959545844862132
34017,Hudson,New Jersey,252350,0.07204279770160492,0.0250643946899148
34019,Hunterdon,New Jersey,46820,0.006193934216146946,0.002029047415634344
34021,Mercer,New Jersey,129550,0.02130451563103049,0.005017367811655731
34023,Middlesex,New Jersey,283795,0.04152645395443894,0.010747194277559506
34025,Monmouth,New Jersey,232480,0.015485203028217482,0.0043444597384721265
34027,Morris,New Jersey,180120,0.014240506329113924,0.004691316899844548
34029,Ocean,New Jersey,223135,0.023998924417953257,0.0055347659488650365
34031,Passaic,New Jersey,162440,0.07399655257325782,0.03142698842649594
34033,Salem,New Jersey,24040,0.012687188019966721,0.0029118136439267887
34035,Somerset,New Jersey,115970,0.01280503578511684,0.004225230663102527
34037,Sussex,New Jersey,53615,0.006434766390002798,0.0010258323230439243
34039,Union,New Jersey,187915,0.04456802277625522,0.014341590612777053
34041,Warren,New Jersey,41385,0.01389392291893198,0.005195119004470218
35001,Bernalillo,New Mexico,263555,0.02864677202102028,0.009561571588472994
35003,Catron,New Mexico,1430,0.002797202797202797,0.0
35005,Chaves,New Mexico,23345,0.037267080745341616,0.0049261083743842365
35006,Cibola,New Mexico,9070,0.09371554575523705,0.029217199558985666
35007,Colfax,New Mexico,5595,0.025915996425379804,0.0017873100983020554
35009,Curry,New Mexico,18470,0.03167298321602599,0.00785056848944234
35011,De Baca,New Mexico,670,0.005970149253731343,0.005970149253731343
35013,Do�a Ana,New Mexico,76740,0.03980974719833203,0.009447485014334116
35015,Eddy,New Mexico,21270,0.04536906440996709,0.01692524682651622
35017,Grant,New Mexico,11880,0.026094276094276093,0.005892255892255892
35019,Guadalupe,New Mexico,1255,0.014342629482071713,0.0031872509960159364
35021,Harding,New Mexico,205,0.0,0.0
35023,Hidalgo,New Mexico,1760,0.019886363636363636,0.008522727272727272
35025,Lea,New Mexico,22030,0.05628688152519292,0.017703132092601
35027,Lincoln,New Mexico,7900,0.027088607594936708,0.0030379746835443038
35028,Los Alamos,New Mexico,7525,0.009302325581395349,0.0
35029,Luna,New Mexico,9085,0.026967528893780957,0.012658227848101266
35031,McKinley,New Mexico,19765,0.12041487477864912,0.053124209461168734
35033,Mora,New Mexico,1515,0.066006600660066,0.052805280528052806
35035,Otero,New Mexico,23660,0.02092138630600169,0.008241758241758242
35037,Quay,New Mexico,3085,0.00453808752025932,0.0012965964343598054
35039,Rio Arriba,New Mexico,12855,0.022092570984052897,0.0034227926876701674
35041,Roosevelt,New Mexico,7125,0.0343859649122807,0.01263157894736842
35043,Sandoval,New Mexico,49265,0.0360296356439663,0.007814878717141987
35045,San Juan,New Mexico,41995,0.060602452672937256,0.02262174068341469
35047,San Miguel,New Mexico,11040,0.014492753623188406,0.003170289855072464
35049,Santa Fe,New Mexico,61650,0.02303325223033252,0.00583941605839416
35051,Sierra,New Mexico,5400,0.008333333333333333,0.0
35053,Socorro,New Mexico,4700,0.019148936170212766,0.007446808510638298
35055,Taos,New Mexico,12600,0.023015873015873017,0.010317460317460317
35057,Torrance,New Mexico,5595,0.03485254691689008,0.0071492403932082215
35059,Union,New Mexico,1420,0.0028169014084507044,0.0028169014084507044
35061,Valencia,New Mexico,26985,0.025755049101352602,0.005743931813970725
36001,Albany,New York,125375,0.008773678963110668,0.003070787637088734
36003,Allegany,New York,18125,0.018482758620689654,0.006896551724137931
36005,Bronx,New York,495360,0.1235061369509044,0.05090237403100775
36007,Broome,New York,78820,0.013702106064450647,0.004884547069271759
36009,Cattaraugus,New York,31720,0.02096469104665826,0.009457755359394703
36011,Cayuga,New York,31430,0.010658606426980593,0.003181673560292714
36013,Chautauqua,New York,52985,0.0141549495140134,0.004529583844484288
36015,Chemung,New York,34665,0.008365786816673878,0.002740516370979374
36017,Chenango,New York,20375,0.02355828220858896,0.0098159509202454
36019,Clinton,New York,31680,0.016414141414141416,0.004261363636363636
36021,Columbia,New York,25470,0.01315272870043188,0.0043188064389477815
36023,Cortland,New York,17925,0.01199442119944212,0.003905160390516039
36025,Delaware,New York,19100,0.03324607329842932,0.019109947643979056
36027,Dutchess,New York,107385,0.03496763980071704,0.022954788843879498
36029,Erie,New York,386370,0.01197039107591169,0.003688174547713332
36031,Essex,New York,15255,0.016060308095706327,0.008849557522123894
36033,Franklin,New York,18955,0.018201002374043786,0.0036929570034291742
36035,Fulton,New York,22535,0.011315731084978922,0.0037719103616596404
36037,Genesee,New York,23950,0.007306889352818371,0.0029227557411273487
36039,Greene,New York,17105,0.012569424144986846,0.0040923706518561824
36041,Hamilton,New York,1095,0.012785388127853882,0.0091324200913242
36043,Herkimer,New York,25190,0.015085351329892815,0.007344184200079397
36045,Jefferson,New York,43205,0.019789376229603056,0.0027774563129267446
36047,Kings,New York,944650,0.10391679458000318,0.038374000952733814
36049,Lewis,New York,10235,0.014655593551538837,0.002442598925256473
36051,Livingston,New York,24435,0.01673828524657254,0.007325557601800696
36053,Madison,New York,26305,0.010834442121269721,0.0019007793195210036
36055,Monroe,New York,300495,0.010965240686201102,0.0026789131266743206
36057,Montgomery,New York,19700,0.01979695431472081,0.008375634517766498
36059,Nassau,New York,444135,0.025453972328233532,0.006698413770587772
36061,New York,New York,758345,0.05710461597294107,0.028094073277993525
36063,Niagara,New York,87980,0.010229597635826324,0.0035235280745624007
36065,Oneida,New York,90470,0.01685641649165469,0.003426550237647839
36067,Onondaga,New York,185840,0.015201248385708136,0.005165733964700818
36069,Ontario,New York,44270,0.012536706573300204,0.004291845493562232
36071,Orange,New York,126460,0.037956666139490745,0.009449628340977383
36073,Orleans,New York,16215,0.020659882824545173,0.0064754856614246065
36075,Oswego,New York,45880,0.024847428073234524,0.006756756756756757
36077,Otsego,New York,23630,0.023063901819720695,0.014811680067710538
36079,Putnam,New York,34315,0.014133760746029433,0.005974063820486667
36081,Queens,New York,777905,0.09414388646428548,0.03233685347182497
36083,Rensselaer,New York,64460,0.013496742165684146,0.004033509152963078
36085,Richmond,New York,166150,0.04119771291002106,0.01206740896780018
36087,Rockland,New York,99935,0.06324110671936758,0.01611047180667434
36089,St. Lawrence,New York,41640,0.017531219980787705,0.005043227665706052
36091,Saratoga,New York,93130,0.008429077633415655,0.0013422098142381617
36093,Schenectady,New York,53825,0.01151881096144914,0.003808639108221087
36095,Schoharie,New York,12540,0.01036682615629984,0.0043859649122807015
36097,Schuyler,New York,7445,0.021490933512424447,0.010073875083948958
36099,Seneca,New York,13535,0.009604728481714075,0.0025858884373845584
36101,Steuben,New York,40350,0.015117719950433706,0.005328376703841388
36103,Suffolk,New York,489330,0.02502401242515276,0.00740808861095784
36105,Sullivan,New York,27680,0.020773121387283235,0.0074060693641618495
36107,Tioga,New York,19995,0.013253313328332083,0.001000250062515629
36109,Tompkins,New York,38985,0.013979735795818904,0.008849557522123894
36111,Ulster,New York,69665,0.01801478504270437,0.005957080312926147
36113,Warren,New York,27250,0.011743119266055046,0.0023853211009174312
36115,Washington,New York,23985,0.0150093808630394,0.0027100271002710027
36117,Wayne,New York,36580,0.014762165117550574,0.0010934937124111536
36119,Westchester,New York,345885,0.04189253653671018,0.014470127354467526
36121,Wyoming,New York,15685,0.00854319413452343,0.0018489002231431304
36123,Yates,New York,9335,0.018746652383502947,0.003749330476700589
37001,Alamance,North Carolina,63035,0.02451019275005949,0.004441976679622432
37003,Alexander,North Carolina,13740,0.03056768558951965,0.012736535662299854
37005,Alleghany,North Carolina,4745,0.01053740779768177,0.002107481559536354
37007,Anson,North Carolina,9645,0.03939865215137377,0.01762571280456195
37009,Ashe,North Carolina,11995,0.009087119633180492,0.0036681950812838685
37011,Avery,North Carolina,6725,0.023643122676579927,0.007286245353159851
37013,Beaufort,North Carolina,18980,0.008166491043203371,0.0005268703898840885
37015,Bertie,North Carolina,7985,0.023168440826549782,0.00939261114589856
37017,Bladen,North Carolina,14395,0.02153525529697812,0.0034734282737061478
37019,Brunswick,North Carolina,53105,0.014970341775727333,0.004236889181809623
37021,Buncombe,North Carolina,105405,0.033537308476827475,0.022294957544708505
37023,Burke,North Carolina,34570,0.031240960370263235,0.010847555684119178
37025,Cabarrus,North Carolina,70600,0.039093484419263455,0.02358356940509915
37027,Caldwell,North Carolina,32150,0.02146189735614308,0.003421461897356143
37029,Camden,North Carolina,3795,0.014229249011857707,0.007905138339920948
37031,Carteret,North Carolina,30000,0.013833333333333333,0.003
37033,Caswell,North Carolina,9160,0.019541484716157204,0.0037117903930131003
37035,Catawba,North Carolina,60235,0.029384909106001493,0.007636756038847846
37037,Chatham,North Carolina,28145,0.018653402025226504,0.0024871202700302007
37039,Cherokee,North Carolina,11205,0.020972780008924587,0.00178491744756805
37041,Chowan,North Carolina,5905,0.02540220152413209,0.004233700254022015
37043,Clay,North Carolina,5050,0.00891089108910891,0.005940594059405941
37045,Cleveland,North Carolina,37780,0.021836950767601906,0.006087877183695077
37047,Columbus,North Carolina,22460,0.027604630454140695,0.00578806767586821
37049,Craven,North Carolina,40570,0.020951441952181415,0.0020951441952181413
37051,Cumberland,North Carolina,124500,0.015863453815261046,0.0033333333333333335
37053,Currituck,North Carolina,9765,0.022017409114183307,0.00972862263184844
37055,Dare,North Carolina,15265,0.020635440550278415,0.006223386832623649
37057,Davidson,North Carolina,64725,0.027037466203167246,0.005330243337195829
37059,Davie,North Carolina,15895,0.020132117017930166,0.005976722239698019
37061,Duplin,North Carolina,21670,0.05053068758652515,0.013151822796492848
37063,Durham,North Carolina,120940,0.02588060195138085,0.009012733586902596
37065,Edgecombe,North Carolina,21430,0.03173121791880541,0.006299580027998133
37067,Forsyth,North Carolina,145100,0.02222605099931082,0.0048587181254307376
37069,Franklin,North Carolina,24290,0.02140798682585426,0.003911074516261836
37071,Gaston,North Carolina,80680,0.027268220128904314,0.010845314823996033
37073,Gates,North Carolina,4440,0.020045045045045045,0.006531531531531532
37075,Graham,North Carolina,3300,0.004242424242424243,0.0012121212121212121
37077,Granville,North Carolina,20945,0.01623299116734304,0.0019097636667462401
37079,Greene,North Carolina,7350,0.031292517006802724,0.008843537414965987
37081,Guilford,North Carolina,200995,0.02241349287295704,0.005970297768601209
37083,Halifax,North Carolina,21210,0.013908533710513909,0.004007543611504008
37085,Harnett,North Carolina,44655,0.024745269286754003,0.0031351472399507333
37087,Haywood,North Carolina,26285,0.017690698116796653,0.005136009130682899
37089,Henderson,North Carolina,47805,0.02332392009204058,0.009099466582993411
37091,Hertford,North Carolina,8880,0.0240990990990991,0.006644144144144144
37093,Hoke,North Carolina,17370,0.025043177892918825,0.0057570523891767415
37095,Hyde,North Carolina,1835,0.04087193460490463,0.01907356948228883
37097,Iredell,North Carolina,63445,0.024982268106233746,0.013712664512569942
37099,Jackson,North Carolina,16220,0.020345252774352653,0.0077065351418002465
37101,Johnston,North Carolina,65400,0.02003058103975535,0.0044342507645259936
37103,Jones,North Carolina,4150,0.021445783132530122,0.01325301204819277
37105,Lee,North Carolina,21690,0.028123559243891195,0.007607192254495159
37107,Lenoir,North Carolina,23260,0.024935511607910577,0.008383490971625107
37109,Lincoln,North Carolina,31250,0.02064,0.00688
37111,McDowell,North Carolina,17970,0.029771841958820256,0.006956037840845854
37113,Macon,North Carolina,15515,0.020947470190138574,0.0022558814050918467
37115,Madison,North Carolina,8345,0.01378070701018574,0.002396644697423607
37117,Martin,North Carolina,9625,0.01038961038961039,0.0015584415584415584
37119,Mecklenburg,North Carolina,395500,0.023400758533501896,0.006042983565107459
37121,Mitchell,North Carolina,6390,0.007668231611893584,0.007042253521126761
37123,Montgomery,North Carolina,10855,0.033164440350069095,0.0023030861354214646
37125,Moore,North Carolina,38185,0.018200864213696478,0.005892366112347781
37127,Nash,North Carolina,36875,0.026847457627118643,0.009627118644067796
37129,New Hanover,North Carolina,91670,0.016908476055416167,0.00507254281662485
37131,Northampton,North Carolina,8820,0.011904761904761904,0.0
37133,Onslow,North Carolina,63095,0.016720817814406846,0.006973611221174419
37135,Orange,North Carolina,52160,0.020609662576687116,0.005943251533742332
37137,Pamlico,North Carolina,5395,0.02483781278962002,0.0007414272474513438
37139,Pasquotank,North Carolina,14630,0.02077922077922078,0.01565276828434723
37141,Pender,North Carolina,21055,0.020422702445974827,0.004037045832343861
37143,Perquimans,North Carolina,5880,0.02108843537414966,0.007653061224489796
37145,Person,North Carolina,15770,0.032974001268230815,0.007926442612555484
37147,Pitt,North Carolina,68805,0.020783373301358914,0.004868832206961703
37149,Polk,North Carolina,8915,0.012899607403252944,0.009534492428491307
37151,Randolph,North Carolina,55680,0.023976293103448277,0.006375718390804598
37153,Richmond,North Carolina,18370,0.0195971692977681,0.004354926510615134
37155,Robeson,North Carolina,46165,0.0362828982995776,0.008339651250947688
37157,Rockingham,North Carolina,37160,0.02166307857911733,0.006189451022604951
37159,Rowan,North Carolina,51800,0.024903474903474904,0.005405405405405406
37161,Rutherford,North Carolina,26500,0.025245283018867925,0.008641509433962264
37163,Sampson,North Carolina,23430,0.03265044814340589,0.00597524541186513
37165,Scotland,North Carolina,13275,0.03608286252354049,0.018757062146892656
37167,Stanly,North Carolina,23860,0.03269069572506287,0.01173512154233026
37169,Stokes,North Carolina,19275,0.01271076523994812,0.0023346303501945525
37171,Surry,North Carolina,29260,0.024948735475051265,0.005126452494873548
37173,Swain,North Carolina,5465,0.0272644098810613,0.0034766697163769443
37175,Transylvania,North Carolina,14125,0.016283185840707964,0.0035398230088495575
37177,Tyrrell,North Carolina,1540,0.022727272727272728,0.0
37179,Union,North Carolina,73710,0.02292768959435626,0.005087505087505087
37181,Vance,North Carolina,17030,0.03082795067527892,0.01262477980035232
